term_str,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19
cruel,2.3851862827615435,0.05000000153375796,0.05,0.05,1.035049346677696,0.05,0.0500000013096942,0.790397453271722,1.457539149567465,0.05,0.11679560130388611,0.05,0.05,0.05,5.549130826775213,0.05000000054416258,1.015901335134071,0.05,0.05000000109132595,0.05
cruelty,0.05000000138673807,0.05,0.0500000000859714,0.05,0.05,0.05,0.050000000386026575,0.05,2.7111086464717924,0.05,0.05259116076309416,0.05,0.05,0.05,2.8465277604862527,0.5897724255795437,0.050000003912711755,0.05,0.05000000090323463,0.05
crux,0.05000000084114876,0.0500000037269019,0.05,0.050000004442899725,0.05,0.05,0.05,0.05,0.050000000948733136,0.05,0.05000000081921276,0.05,0.05,0.05,0.05000000017841021,2.032116413398879,2.067883575367571,1.0500000002500482,0.05,0.05
crystals,0.05000000001576061,0.05,0.05,1.0500000000483385,0.05,0.05,1.7281211730054717,0.05,0.050000001909049144,0.05,0.37179704416613263,0.05,0.05,0.05,0.0500000006736207,0.05020202870778321,2.0498797490779737,0.05,0.050000002368758,0.05
cue,0.05,0.05000000003326335,0.05,0.05,0.05,0.05000000037026178,0.050000001441277385,0.05,0.05059790511483605,2.04940209493764,2.0499999980030865,0.05,0.05,0.05,0.05,0.05,0.05000000007596728,0.05,1.0500000000124625,0.05
cuff,4.7252158617896365,0.05,0.05,0.05,0.05,0.05,0.3516037365173077,0.05,1.0500000000125789,0.05,0.05000000055288337,0.05,0.05,0.05,1.2106426557262664,0.9125377452581404,0.05000000011328798,0.05,0.05,0.05
cunning,1.0499999999891563,0.050000001090864575,0.05000000002925582,1.0675133766350027,0.05,0.05,1.049999998898908,0.05000009678119402,0.05000051349756519,0.050000000568234844,2.3734164375225086,0.05000000396769127,0.05,0.05,7.503706855432407,0.6685482594807711,1.6368144560671,0.05,0.05,0.05
cup,3.0919370051253914,0.05,1.462600140608543,0.05,0.05,0.05000084998004422,0.050000000113548146,0.05000000147674092,0.05000000071817704,2.155783194248175,4.405071882925047,0.05000000057463074,0.05,0.05,2.596109339871132,7.321405682015703,41.317091902312775,0.05,0.05,0.05
cup coffee,3.1606445814362667,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.050000000015121,0.050000000477905614,0.05,0.05,0.05,0.050000000183976503,1.8626772716268478,5.12667814623869,0.05,0.05,0.05
cup tea,0.5861328798417085,0.05,0.05000000652869853,0.05,0.05,0.05,0.05000000075647696,0.05,0.05,0.05,3.636083876754495,0.05,0.05,0.05,2.4348967170700875,2.3094713004518876,1.283415218558362,0.05,0.05,0.05
cupboard,1.1655165566015524,1.0499999999738296,0.05000000021591047,0.05,0.05,0.05,1.0499999999739262,0.050000000090684754,0.05000000308263612,2.0393784939972894,2.614448439019212,0.05,0.05,0.05,0.050000000309116846,9.002415189435363,8.42824131718158,0.05,1.0500000000866896,0.05
cups,0.09163833412282202,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.050000001494770005,1.1758454879176505,0.05000048633729684,0.05,0.05,0.05,0.05,0.05,16.88251569010816,0.05,0.05,0.05
curb,0.0500000026369024,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000029671794,0.05,0.05,0.05,0.05,1.0500000000184913,0.050000002054391784,0.050000001591426924,4.049999993372662,0.05,0.05,0.05
cure,0.1484213316161548,0.05,0.05000000492540635,0.05,0.05,0.05,0.050000000036833664,0.05,0.05,1.0490109469141702,2.1588562040009647,0.05,0.05,0.05000000066071746,0.8437115045994703,1.050000000000647,0.05000000716646583,0.05,0.05,0.05
curio,4.049999994670605,0.05,2.0500000001195438,0.05,0.05,0.05,1.0499999999265843,0.05,0.05,0.05,0.050000004986615984,0.05,0.05,0.05,0.05,0.05,0.050000000088487984,0.05,2.0500000001937173,0.05
curio shop,3.049999998384125,0.05,2.0500000001180845,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000142415023,0.05,0.05,0.05,0.05,0.05,0.050000000061349616,0.05,0.05,0.05
curios,0.05022539865917636,0.05,1.9437332244986036,1.9700564286250737,0.05,0.05,0.05,0.05,0.05,0.050000000220186615,4.212632744439639,0.05,0.05000000145180964,0.05,0.050000000039589584,0.07334664494948859,0.05000555710268275,0.05,0.05,0.05
curiosities,0.05000000007474748,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.3524727517842827,1.0500000000164804,0.05,0.05,0.05,0.05,1.3551486729548055,1.4423785750241076,0.05000000012974978,0.05,0.05,0.05
curiosity,8.153350960108682,4.268828944868208,0.0500000000820827,0.05,0.05000599160026514,0.050000000291645,0.08511319903562364,0.050000001664453814,2.3876119581258375,0.05000000090329797,16.7515943477084,0.05000000357871817,0.05,0.050115890672593186,5.207639090746041,8.296506805086496,25.249232805467045,0.05,0.05000000002884454,0.05
curious,2.6698257594958887,3.7765450959307807,0.05000000068246224,0.05,0.05,0.05,1.6498679312970914,0.05,0.050000000882039576,0.05,6.086847083873898,0.05,0.05,0.05,0.7555860050426407,3.0747746576169677,2.3365534651444015,0.05,0.05,0.05
curiously,0.2082119861690031,0.05000000036340833,0.05000000003753894,1.7392480662246375,0.05,0.052741479131964426,0.05,0.05,0.05,0.05,14.872015082966017,0.05,0.05,0.05000000006932188,0.05000000022377327,0.10246468391666341,5.302860097943206,0.05,1.0724586029352459,0.05
curry,2.0499926633092156,0.05,1.0499999997076885,0.050000000472832824,0.05,0.05,0.05,0.05,9.049999999676611,0.05000000109422968,0.05000000034980383,0.05,0.05,0.05,0.05000000039881758,0.05000733451374224,0.050000000044726746,3.0500000004193666,0.05,0.05
curse,0.050000000723695086,0.05000000061719235,0.05000000040019959,1.0500000000726324,0.05,0.05,1.0500000000026992,0.050000000135550005,0.050000001624297824,0.05,2.185939679056181,0.05,0.05,0.05,7.735657816247463,0.05000004159363065,3.228402459495484,0.05,0.05,0.05
curt,1.25684036387123,1.0500000000179373,0.05,0.05,0.05,0.05,1.439236754289002,0.05,0.05000000115527764,0.05,0.5853340660107472,0.05,0.05,1.0320573671194981,0.9464035070833499,3.543676918801471,0.5464510199736283,0.05,0.05000000163488031,0.05
curtain,17.48884752760961,0.050000000815490726,0.050000017816289974,0.05,0.05,0.05,2.046282875387178,0.05000069217705921,0.05000003824279552,0.05,1.8395013610692195,0.05,0.05,0.05,2.2029133691867013,10.188572684197599,2.5338814334662882,0.05,0.05,0.05
curtains,2.0836589548228805,1.0500000000116771,0.05000000022330124,0.05,0.05,0.05000000022181287,3.0403179594506544,0.05,0.05000000012838928,0.05,12.772455476717026,0.05,0.05,0.05,1.381009125519426,0.7240225909366548,6.298535891933364,0.05,0.05,0.05
curve,1.8226827275303072,0.0500081891894173,0.0500000007809031,1.0085621743809394,0.05,0.050000000060102245,3.0499918108329656,0.05000000156125099,0.05,0.05000000016459821,0.05000000005577569,0.05,0.05,0.05,4.127490127493381,9.033864786475366,1.2574001814470859,0.05,0.05,0.05
cushion,2.8166022679313483,0.05,0.05641236705075414,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.7026544979432363,0.05,0.05,0.05,0.05000000009269646,2.5695961762196995,0.10473469072978187,0.05,0.05,0.05
cushions,4.344483877748949,0.05000000083940553,0.05000000002400149,0.050000000100536984,0.05,0.05,0.05,0.05,1.4283425921113353,0.05000000153002414,0.05,0.05,0.05,0.05,0.050000000552886364,0.05000000071047952,1.377173526362015,0.05,0.05,0.05
custody,3.839978496393992,1.6170634773869121,0.05,0.05000000178746114,0.05,0.05,0.05,0.05,0.0501267245226881,0.05,1.3512777962817588,0.05,0.05,0.05,0.050000000451325834,0.22712923288191605,4.214424270261148,0.05,0.05,0.05
custom,9.631831595129942,0.05000000056571489,0.05,0.0500000000402458,0.05,0.050000000821018284,1.572417179826681,0.05000000000988906,2.8124098068415226,0.0500000000931368,4.757110210219009,0.05,0.05,0.05,0.7350109279156746,0.1138685217670357,1.727351756675951,0.05,0.05000000005617682,0.05
cut,6.553055439892926,0.36256594976271755,0.05075320921919338,0.331563091999404,0.05,0.32636704120327525,0.050000001369657335,0.050000000089558766,0.05006931543988861,3.372694039707911,10.90853482381609,0.05,0.05000000048003459,0.05,12.474207519580345,5.648413790267838,6.471775777136824,0.05,0.05,0.05
cylinder,0.05000006319923368,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000952352878,0.05,0.05000000348835638,0.244830515105444,0.050000024357539904,0.05,0.05,0.05000136311030512,4.281372759522395,1.6237952616453202,0.05,0.05,0.05
dad,0.09333179095729441,0.05,0.05,0.05,0.05,0.05,0.05,2.990697020997459,0.05,0.05,0.05000000000377656,0.05,0.05,0.05,3.0518156767579296,3.0641538686431304,0.050001642628411114,0.05,0.05,0.05
dagger,0.05815424838766313,41.54207040288626,0.11167970367653932,0.05,0.05,7.913479306666765,0.05000000006623588,0.05,0.05,0.05,11.999608852986423,0.05,0.05,5.3794722913101625,0.05000000001939415,0.05000000010667042,0.05000000004869368,0.05,14.3455351938361,0.05
dainty,0.05000000118783242,0.05,0.05000000007009999,0.05,0.05,0.05,0.05,0.05,0.05,1.913909454449313,0.05000000019736772,0.05,0.05,0.05,3.5096943385095707,1.482289753158459,0.29410645240416167,0.05,0.05,0.05
damn,0.05000038154362799,0.05,0.05,0.05,0.05,0.05,1.0500000000085308,0.05,0.05,0.05,3.1543291602724297,0.05,0.05,0.05,0.05,0.05,5.945670458156685,0.05,0.05,0.05
damp,3.543920771223777,0.05,0.0500059342095495,1.0499999089313332,0.05,0.05,0.5722076043474604,0.05000000003028725,0.05000000079656649,0.05,1.9013379832610093,0.05,0.05,0.05,2.077155906743949,2.155371015420117,0.050000875002657874,0.05,0.05,0.05
dance,0.05000000012733017,0.05000000005872069,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000086455503,6.370825912628502,2.406301067244058,0.05000000104991016,0.05,0.05,2.7092002477005996,0.05000000081495497,2.713672769487471,0.05,0.05,0.05
dancer,0.05,0.05000039560137299,0.05,0.05,0.05,0.05,1.049999857658617,0.05,0.05,0.05000000025580624,6.640411725303053,0.05000000178616235,0.05,0.05,2.4595880193212523,0.05,0.050000000057833616,0.05,0.05,0.05
danger,22.324125906510023,1.958942390910601,2.184522345835829,2.6551207865526414,0.05000006814099071,0.05000000026274897,8.1240701744083,0.13193288187199936,0.9682917929564828,0.050000000237087124,15.213947004091454,0.05,0.050000000304661035,1.273728043172693,41.3297853970095,7.0833012011141205,30.181220333074872,2.0500000007808636,2.221011672731715,0.05
dangers,3.3987974088591035,2.435921552995005,0.05,0.05,0.05,0.05,0.05,0.05,0.0500000005954465,0.05,0.05000000079271436,0.05,0.05,0.05,3.1474645576465816,0.05,1.217816479084897,0.05,0.05,0.05
danvers,0.05,0.05,0.050000000341605344,0.05,0.05,0.05,0.05,0.05,0.05,0.05,2.049999999988157,0.05,0.05,0.05,0.05,0.05,4.049999999654618,0.05,0.05,0.05
dare,0.05000000026271664,1.785461012606473,2.701728933636441,0.05,0.05,0.05,0.05000000011978802,0.05,0.05,1.1324182117264647,1.4852707930318023,0.05,0.05,1.0500000000451821,1.2132775264249123,2.504360796284169,6.534188965834442,0.05,1.0432937599963,0.05
dark,26.025317689118875,4.443413498676672,2.006036499542016,2.0612399379457544,0.05,0.05,4.09451206588662,0.05042128016443238,5.248506873434013,0.050000000419587944,17.085069280282184,0.05,0.050000000590003035,1.5201372589513327,44.33854379543175,16.496176219581294,17.230625599666112,1.0500000002769714,0.05,0.05
darker,2.546381234466798,0.05,0.05,0.05,0.05,0.05,0.050000000153945456,0.05000000041135537,0.0504366538572519,0.0500000000217817,0.050000000096857136,0.05,0.05,0.05,3.1551725155400607,1.448009595298135,0.05000000013559679,0.05,0.05,0.05
darkness,13.409223430833459,1.2891926926055193,0.14310193898653326,0.0500000000147509,0.05,0.05,0.17179226474728343,2.7033517876770254,0.10664043411135778,0.05000000021960428,7.507641057866686,0.05,0.05,0.05,36.90577942242362,11.27068521022788,0.992591760192798,0.05,1.0500000000642706,0.05
darling,0.05000000013164761,0.05000000012124443,0.05000000017421822,0.05,0.05,0.05,0.05053442959496606,0.05,0.05,0.05000000011139256,9.62201532525547,0.05,0.05,0.05,3.4564629677052583,1.3169497752313368,3.8040375016468637,0.05,0.05,0.05
darts,0.05000000000676518,0.05,0.8216982074619277,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.278301792248169,0.05000000022709394,0.050000000048646506,0.05,0.05,0.05
dash,1.545530222989949,0.05,0.05,0.05,0.05,0.05,0.05014014805490037,0.05,0.06487695332366268,0.05000000014242018,2.2946921873011434,0.05,0.05,0.05,0.050000001806046426,4.148168981867686,6.19659150448217,0.05,0.05,0.05
data,8.932947592335678,0.05,0.9425486540343513,0.05,0.05,0.05,0.05000000014918587,0.05000000004160541,7.680115484565746,0.05,0.05000002660996701,0.05,0.05,2.0500000001044687,0.050000000743064245,0.05000003837135393,1.6443882026745027,0.05,0.05000000034906878,0.05
date,3.8299901122827653,2.22904127606943,3.810317828087307,0.05000000002252274,0.05,0.05000000138014081,2.0860247026653305,0.05000000008387918,10.687749701191713,7.726029683210991,7.298038297752663,0.05,0.05,2.2239340870000914,11.794316637258607,4.050362946681313,1.8141947262790645,0.05,0.05,0.05
dates,5.356704902168047,0.05,0.05000003471027566,0.05,0.05,0.05,1.9764106672402768,0.05,0.6079489175513305,0.05,1.1169103232266016,0.05,0.05,1.0251624634147383,1.6204749212675615,0.050000000467979075,1.6463877699157141,0.05,0.05,0.05
daughter,11.987245734444056,17.297311055273248,0.05000000006782974,1.0500000000537544,0.05,0.15793400817323744,1.1169225128821305,0.05000000053484863,0.9838109462823086,2.2574373295630377,8.284763065066288,0.05,0.05,1.0499999999892,32.698261925234775,14.632381725124413,16.083931697277755,0.05,0.05,0.05
daughters,0.050000000363827124,0.05000000557625858,0.05,0.05,0.9967320032705188,0.05,1.0499999999863276,0.05,0.05,0.05,3.0499999968091087,0.05,0.05,0.05,0.050000001492722726,0.05,3.1032679924713613,0.05,0.05,0.05
dawn,0.050000001643123015,0.05,0.05000000106830039,0.05,0.05,0.05,1.0499999999360676,0.05,0.05,0.050000000324960645,0.2821985440781287,0.05,2.0500000010676693,0.05,2.1745243504896683,3.274884105539264,4.4683929958178625,0.05,0.05,0.05
day,83.36609268359189,17.827660292430515,4.542496168104844,10.031869429044132,3.0041004150936406,1.8300596807610592,23.630893902066642,1.0443678476410534,21.830726920592895,9.827105716684347,93.29192469654808,0.05000000048522608,3.254647883311326,20.13461272533942,159.9869819491035,46.99584720838777,150.89332537099088,0.05,3.3572871097900974,0.05
day case,0.050000000286333376,0.05,0.0500000003789349,0.05,0.05,0.05,0.05,0.05,0.050000024894166537,0.05000000078517665,0.05000000044829806,0.05,0.05,1.050000000055989,1.4833612398316507,0.7618392907980708,2.904799442490496,0.05,0.05,0.05
day day,2.7269014929855535,0.0500000001485106,0.05000000005833026,0.05,1.0237344492884721,0.05,2.0111647803389134,0.050000033834454984,1.0499999999797645,0.05,0.05000000008900278,0.05,0.05,1.0499999999919813,7.0783646577305745,0.05000003286301009,1.409834552665187,0.05,0.05,0.05
day days,0.050000000737456404,0.05,0.05,0.05,0.05,0.05,1.0499999999922613,0.05,1.0304174811692368,0.05,1.049999999968939,0.05,0.05,0.05,0.050000000604219365,2.0300332424511587,0.08954927504975985,0.05,0.05,0.05
day death,0.05000000075609316,0.05,0.05000000005030801,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.050000000242526696,0.05,0.05,0.05,3.8175906095674814,0.05000000004568803,2.282409389319666,0.05,0.05,0.05
day evening,0.05000000012746256,0.05000000052753442,0.0500000000871536,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.050000000285966746,0.05,0.05,0.05,3.8277455283949626,0.05,1.2722544705572665,0.05,0.05,0.05
day face,0.05000000099992505,0.05,0.0500000000677447,0.05,0.05,0.05,0.05,0.05000000036351711,1.0500000000124547,2.050000000149047,0.05000000102913911,0.05,0.05,0.05,3.0499999970105267,0.05000000016693819,0.050000000182657975,0.05,0.05,0.05
day house,0.3919295646453662,0.05000000121354003,0.05185267873208037,0.05,0.05,0.05,0.05,0.05,0.05,0.05,2.2541972527135523,0.05,0.05,0.05,0.6814279594749575,2.0365713315089473,2.884021211669899,0.05,0.05,0.05
day man,0.0500000017492989,0.05,0.05000000012173886,0.05,0.05,0.05,0.6720711190267991,0.4272224268160427,0.05000000031958388,0.05,0.050000000166578344,0.05,0.05,0.05,1.9735056377617508,0.05000000120522976,3.127200812804874,0.05,0.05,0.05
day morning,0.050000001262836706,0.05,0.8633916047937527,0.050000000123967714,0.05,0.0500000000309407,1.0870901645572264,0.05,0.05,0.05,0.05000000000712718,0.05,0.05,0.05,2.4281442344285806,1.5417685599180908,1.3296054348494166,0.05,0.05,0.05
day news,0.05000000017523718,0.0500000014343175,0.05,0.05,0.05,0.05,0.050000001131155276,0.05000001136628609,0.05,1.0500000000753436,1.6593864651170975,0.05,0.05,0.05,1.4095789603267075,0.20260852785514782,0.9284260324715111,0.05,0.05,0.05
day night,0.05000000650712629,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0500000005071568,0.05,0.05,0.05,0.05,0.8613606421998425,3.6706415941691257,0.050000000301067916,1.617997756291102,0.05,0.05,0.05
day time,1.3369776157400044,0.05,0.050000000585063265,1.0499999999879337,0.05,0.05,0.05000000000423359,0.05,0.16406037719753902,0.05,0.05000000010221286,0.05,0.05,0.05,6.345581631030608,0.06725258624910847,0.3361277890772125,0.05,0.05,0.05
day way,1.7486036147639743,0.05,0.05,0.05,0.05,0.05,0.6911543638955213,0.05000000007452009,0.050000000055289054,0.05,0.05,0.05,0.05,0.05,1.5555519003936422,0.05000000083971655,1.2046901199490185,0.05,0.05,0.05
day word,0.050000001245561095,0.05,0.05,0.05,0.05,0.05,1.0500000000041287,0.05,0.05,1.0500000000281027,0.05000000006512929,0.05,0.05,0.05,1.7992403432357322,1.300759655401733,0.05,0.05,0.05,0.05
daylight,3.522732844366123,3.257438926374964,0.050000016606593395,2.3999720087359435,0.05,0.05,0.05000000255404703,0.050000014099310576,1.0500000000080596,0.05,4.719451824218134,0.05,0.05,0.05,0.49060531914514083,0.050000001023680504,8.909799042833786,0.05,0.05,0.05
days,35.6628149441073,6.396384873108183,5.201613939666743,2.2009940278770674,0.05000000333686548,0.05000000036676631,17.553527602274887,0.050067598434109246,8.39506986376944,1.2905579952342934,29.530651685287474,0.05,2.050000000968865,4.851164985625923,65.9589310394411,29.533237276124233,53.0095396975622,0.05,1.065444466781465,0.05
days end,0.05000000034265238,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000061345407,0.05,1.049999999443229,0.05,0.05,0.05,0.050000000854116884,4.040806700306724,0.05919329834335363,0.05,1.0500000000723966,0.05
days time,0.9165505935747653,0.05,1.1085752525805466,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.695708799555223,0.05,0.05,1.0500000000698892,0.05000000195824854,0.05000000052800883,0.47916535169754415,0.05,0.05,0.05
days work,1.7625627088698075,0.05,0.05,0.05,0.05,0.05,0.9728644405173358,0.05,0.05,0.05,0.05000000009527863,0.05,0.05,0.05,1.3157898971039685,2.993942014745989,1.20484093863796,0.05,0.05,0.05
dazed,0.11238814190321333,0.05000000120733517,0.05,0.05,0.05,0.05,0.05,0.05,0.9918582130320088,0.05000000266462115,0.3724762653745468,0.05,0.05,0.05,0.05000000025261747,1.7492268200842893,3.024050555448196,0.05,0.05,0.05
dead,1.9074219426377634,6.040734299825289,0.05000000004603334,0.05000000076536718,0.05,0.05000000004293342,0.05402585348555289,0.05096590441799221,0.050000000294170156,0.05000000032292937,22.188682543798635,0.05,0.05000000045513728,0.05010217671009981,12.024833149275805,1.3320224081046177,15.801211719625009,0.05,0.05000000016137644,0.05
dead night,1.6847359516935863,0.05,0.05,0.050000000186275755,0.05,0.05,0.05,0.050000002425405664,0.05,0.050000000431079245,0.05000000000431272,0.05,0.05,0.05,3.4152640448586844,0.05000000024308633,0.050000000144219715,0.05,0.05,0.05
